state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CT,enrollmetric,pp_stloc_raw_CT,pp_fed_raw_CT,pp_total_raw_CT,schoolstloc_raw_CT,schoolfed_raw_CT,schooltot_raw_CT,pp_total_norm_NERDS,site_tot_raw_CT,pp_site_private_raw_CT,pp_cent_private_raw_CT,ppsitestloc_operational_CT,ppcentstloc_operational_CT,pptotstloc_operational_CT,schoolstloc_operational_CT,schooltot_operational_CT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CT,2018-2019,510011,511711,Fairfield School District,Jennings School,901530,901530,7300100630100.0,90153000261,295.0,KG-05,2.0,295,October Count Day,19895,263,20168,5869025,77585,5946610,23699.74809,5095503,12,0,17014,2893,19907,5872565,5950150,1,0,1,0,0,0,0
CT,2018-2019,510011,510611,Fairfield School District,McKinley School,901530,901530,7300100630100.0,90153000262,438.0,KG-05,2.0,438,October Count Day,16970,639,17621,7432860,279882,7712742,21152.74809,6449597,12,0,14089,2893,16982,7438116,7717998,1,0,1,0,0,0,0
CT,2018-2019,510011,510711,Fairfield School District,Mill Hill School,901530,901530,7300100630100.0,90153000263,346.0,KG-05,2.0,346,October Count Day,16464,263,16738,5696544,90998,5787542,20269.74809,4789343,12,0,13583,2893,16476,5700696,5791694,1,0,1,0,0,0,0
CT,2018-2019,510011,511611,Fairfield School District,North Stratfield School,901530,901530,7300100630100.0,90153000264,377.0,KG-05,2.0,377,October Count Day,15913,263,16187,5999201,99151,6098352,19718.74809,5010973,12,0,13032,2893,15925,6003725,6102876,1,0,1,0,0,0,0
CT,2018-2019,510011,511811,Fairfield School District,Osborn Hill School,901530,901530,7300100630100.0,90153000609,418.0,KG-05,2.0,418,October Count Day,18176,263,18449,7597568,109934,7707502,21980.74809,6501506,12,0,15295,2893,18188,7602584,7712518,1,0,1,0,0,0,0
CT,2018-2019,510011,511211,Fairfield School District,Riverfield School,901530,901530,7300100630100.0,90153000267,406.0,KG-05,2.0,406,October Count Day,17014,263,17288,6907684,106778,7014462,20819.74809,5843297,12,0,14133,2893,17026,6912556,7019334,1,0,1,0,0,0,0
CT,2018-2019,510011,515311,Fairfield School District,Roger Ludlowe Middle School,901530,901530,7300100630100.0,90153000919,830.0,06-08,3.0,830,October Count Day,18476,211,18698,15335080,175130,15510210,22229.74809,13115899,12,0,15595,2893,18488,15345040,15520170,1,0,1,0,0,0,0
CT,2018-2019,510011,511311,Fairfield School District,Sherman School,901530,901530,7300100630100.0,90153000269,447.0,KG-05,2.0,447,October Count Day,15529,263,15803,6941463,117561,7059024,19334.74809,5769526,12,0,12648,2893,15541,6946827,7064388,1,0,1,0,0,0,0
CT,2018-2019,510011,511411,Fairfield School District,Stratfield School,901530,901530,7300100630100.0,90153000270,432.0,KG-05,2.0,432,October Count Day,15389,263,15663,6648048,113616,6761664,19194.74809,5515406,12,0,12508,2893,15401,6653232,6766848,1,0,1,0,0,0,0
CT,2018-2019,510011,515111,Fairfield School District,Tomlinson Middle School,901530,901530,7300100630100.0,90153000271,662.0,06-08,3.0,662,October Count Day,18848,211,19070,12477376,139682,12617058,22601.74809,10707580,12,0,15967,2893,18860,12485320,12625002,1,0,1,0,0,0,0
CT,2018-2019,520011,520411,Farmington School District,East Farms School,901560,901560,7300201030100.0,90156001206,427.0,KG-04,2.0,427,October Count Day,14737,323,15218,6292699,137921,6430620,18656.57055,5252411,20,139,12024,2872,14896,6360592,6498513,1,0,1,0,0,0,0
CT,2018-2019,520011,526111,Farmington School District,Farmington High School,901560,901560,7300201030100.0,90156000273,1246.0,09-12,4.0,1246,October Count Day,18475,323,18977,23019850,402458,23422308,22415.57055,20010026,40,139,15782,2872,18654,23242884,23645342,1,0,1,0,0,0,0
CT,2018-2019,520011,525111,Farmington School District,Irving A. Robbins Middle School,901560,901560,7300201030100.0,90156000274,655.0,07-08,3.0,655,October Count Day,18033,323,18513,11811615,211565,12023180,21951.57055,10214848,18,139,15318,2872,18190,11914450,12126015,1,0,1,0,0,0,0
CT,2018-2019,520011,520211,Farmington School District,Noah Wallace School,901560,901560,7300201030100.0,90156000275,354.0,KG-04,2.0,354,October Count Day,14528,323,15067,5142912,114342,5257254,18505.57055,4301124,78,139,11873,2872,14745,5219730,5334072,1,0,1,0,0,0,0
CT,2018-2019,520011,520111,Farmington School District,Union School,901560,901560,7300201030100.0,90156000276,315.0,KG-04,2.0,315,October Count Day,16493,323,16970,5195295,101745,5297040,20408.57055,4426586,15,139,13775,2872,16647,5243805,5345550,1,0,1,0,0,0,0
CT,2018-2019,520011,520311,Farmington School District,West District School,901560,901560,7300201030100.0,90156000277,306.0,KG-04,2.0,306,October Count Day,15395,323,15871,4710870,98838,4809708,19309.57055,3963887,15,139,12677,2872,15549,4757994,4856832,1,0,1,0,0,0,0
CT,2018-2019,520011,520511,Farmington School District,West Woods Upper Elementary School,901560,901560,7300201030100.0,90156001368,661.0,04-06,2.0,661,October Count Day,17622,323,18109,11648142,213503,11861645,21547.57055,10041407,25,139,14914,2872,17786,11756546,11970049,1,0,1,0,0,0,0
CT,2018-2019,530011,530111,Franklin School District,Franklin Elementary School,901590,901590,7300600430100.0,90159000278,154.0,PK-08,3.0,154,October Count Day,19291,614,19905,2970814,94556,3065370,23259.74026,2155979,0,0,13386,5905,19291,2970814,3065370,1,0,1,0,0,0,0
CT,2018-2019,540011,540211,Glastonbury School District,Buttonball Lane School,901620,901620,7300201130100.0,90162000280,483.0,KG-05,2.0,483,October Count Day,11591,292,11884,5598453,141036,5739489,15121.03863,4280085,0,0,8571,3020,11591,5598453,5739489,1,0,1,0,0,0,0
CT,2018-2019,540011,540811,Glastonbury School District,Gideon Welles School,901620,901620,7300201130100.0,90162000279,468.0,06-06,2.0,468,October Count Day,11322,292,11615,5298696,136656,5435352,14852.03863,4021140,0,0,8302,3020,11322,5298696,5435352,1,0,1,0,0,0,0
CT,2018-2019,540011,546111,Glastonbury School District,Glastonbury High School,901620,901620,7300201130100.0,90162000283,2001.0,09-12,4.0,2001,October Count Day,24069,298,24368,48162069,596298,48758367,27605.03863,42711166,0,0,21049,3020,24069,48162069,48758367,1,0,1,0,0,0,0
CT,2018-2019,540011,540411,Glastonbury School District,Hebron Avenue School,901620,901620,7300201130100.0,90162000284,432.0,KG-05,2.0,432,October Count Day,11458,292,11750,4949856,126144,5076000,14987.03863,3770412,0,0,8438,3020,11458,4949856,5076000,1,0,1,0,0,0,0
CT,2018-2019,540011,540611,Glastonbury School District,Hopewell School,901620,901620,7300201130100.0,90162000286,477.0,KG-05,2.0,477,October Count Day,11274,292,11567,5377698,139284,5516982,14804.03863,4075622,0,0,8254,3020,11274,5377698,5516982,1,0,1,0,0,0,0
CT,2018-2019,540011,540711,Glastonbury School District,Naubuc School,901620,901620,7300201130100.0,90162000287,395.0,KG-05,2.0,395,October Count Day,11749,292,12042,4640855,115340,4756195,15279.03863,3562462,0,0,8729,3020,11749,4640855,4756195,1,0,1,0,0,0,0
CT,2018-2019,540011,540911,Glastonbury School District,Nayaug Elementary School,901620,901620,7300201130100.0,90162001447,563.0,KG-05,2.0,563,October Count Day,11308,292,11601,6366404,164396,6530800,14838.03863,4829447,0,0,8288,3020,11308,6366404,6530800,1,0,1,0,0,0,0
CT,2018-2019,540011,545211,Glastonbury School District,Smith Middle School,901620,901620,7300201130100.0,90162000282,951.0,06-08,3.0,952,October Count Day,22146,292,22438,21082992,277984,21360976,25675.03863,18483766,0,0,19126,3020,22146,21082992,21360976,1,0,1,0,0,0,0
CT,2018-2019,560011,566111,Granby School District,Granby Memorial High School,901680,901680,7300201230100.0,90168000289,655.0,09-12,4.0,655,October Count Day,17468,121,17588,11441540,79255,11520795,20373.24212,10564711,0,0,16009,1459,17468,11441540,11520795,1,0,1,0,0,0,0
CT,2018-2019,560011,565111,Granby School District,Granby Memorial Middle School,901680,901680,7300201230100.0,90168000291,407.0,06-08,3.0,407,October Count Day,15829,268,16097,6442403,109076,6551479,18882.24212,5958033,0,0,14370,1459,15829,6442403,6551479,1,0,1,0,0,0,0
CT,2018-2019,560011,560411,Granby School District,Kelly Lane Primary School,901680,901680,7300201230100.0,90168000290,397.0,PK-02,2.0,397,October Count Day,13722,504,14225,5447634,200088,5647722,17010.24212,5068397,0,0,12263,1459,13722,5447634,5647722,1,0,1,0,0,0,0
CT,2018-2019,560011,560311,Granby School District,Wells Road Intermediate School,901680,901680,7300201230100.0,90168000293,412.0,03-05,2.0,412,October Count Day,14303,165,14468,5892836,67980,5960816,17253.24212,5359775,0,0,12844,1459,14303,5892836,5960816,1,0,1,0,0,0,0
CT,2018-2019,2940013,2940113,Great Oaks Charter School District,Great Oaks Charter School,900219,900219,,90021901782,465.0,06-11,4.0,465,October Count Day,12355,1967,14322,5745075,914655,6659730,,5049750,0,0,8952,3403,12355,5745075,6659730,1,0,1,0,0,1,1
CT,2018-2019,570011,575111,Greenwich School District,Central Middle School,901710,901710,7300100730100.0,90171000295,583.0,06-08,3.0,583,October Count Day,21400,345,21745,12476200,201135,12677335,27454.51444,7279653,0,0,12487,8913,21400,12476200,12677335,1,0,1,0,0,0,0
CT,2018-2019,570011,570211,Greenwich School District,Cos Cob School,901710,901710,7300100730100.0,90171000296,411.0,KG-05,2.0,411,October Count Day,21404,345,21749,8797044,141795,8938839,27458.51444,5133596,0,0,12491,8913,21404,8797044,8938839,1,0,1,0,0,0,0
CT,2018-2019,570011,575211,Greenwich School District,Eastern Middle School,901710,901710,7300100730100.0,90171000298,845.0,06-08,3.0,845,October Count Day,20360,345,20705,17204200,291525,17495725,26414.51444,9672483,0,0,11447,8913,20360,17204200,17495725,1,0,1,0,0,0,0
CT,2018-2019,570011,570411,Greenwich School District,Glenville School,901710,901710,7300100730100.0,90171000299,411.0,KG-05,2.0,411,October Count Day,19680,345,20025,8088480,141795,8230275,25734.51444,4425209,0,0,10767,8913,19680,8088480,8230275,1,0,1,0,0,0,0
CT,2018-2019,570011,576111,Greenwich School District,Greenwich High School,901710,901710,7300100730100.0,90171000300,2744.0,09-12,4.0,2746,October Count Day,21629,345,21974,59393234,947370,60340604,27683.51444,34917165,0,0,12716,8913,21629,59393234,60340604,1,0,1,0,0,0,0
CT,2018-2019,570011,570511,Greenwich School District,Hamilton Avenue School,901710,901710,7300100730100.0,90171000301,389.0,PK-05,2.0,389,October Count Day,24709,345,25054,9611801,134205,9746006,30763.51444,6144614,0,0,15796,8913,24709,9611801,9746006,1,0,1,0,0,0,0
CT,2018-2019,570011,571311,Greenwich School District,International School At Dundee,901710,901710,7300100730100.0,90171001288,369.0,KG-05,2.0,369,October Count Day,20704,345,21049,7639776,127305,7767081,26758.51444,4350928,0,0,11791,8913,20704,7639776,7767081,1,0,1,0,0,0,0
CT,2018-2019,570011,570311,Greenwich School District,Julian Curtiss School,901710,901710,7300100730100.0,90171000302,320.0,KG-05,2.0,320,October Count Day,22972,345,23317,7351040,110400,7461440,29026.51444,4498922,0,0,14059,8913,22972,7351040,7461440,1,0,1,0,0,0,0
CT,2018-2019,570011,570611,Greenwich School District,New Lebanon School,901710,901710,7300100730100.0,90171000303,229.0,PK-05,2.0,229,October Count Day,26979,345,27324,6178191,79005,6257196,33033.51444,4137099,0,0,18066,8913,26979,6178191,6257196,1,0,1,0,0,0,0
CT,2018-2019,570011,570711,Greenwich School District,North Mianus School,901710,901710,7300100730100.0,90171000304,492.0,KG-05,2.0,492,October Count Day,20465,345,20810,10068780,169740,10238520,26519.51444,5683627,0,0,11552,8913,20465,10068780,10238520,1,0,1,0,0,0,0
CT,2018-2019,570011,570811,Greenwich School District,North Street School,901710,901710,7300100730100.0,90171000305,417.0,PK-05,2.0,417,October Count Day,21864,345,22209,9117288,143865,9261153,27918.51444,5400398,0,0,12951,8913,21864,9117288,9261153,1,0,1,0,0,0,0
CT,2018-2019,570011,570911,Greenwich School District,Old Greenwich School,901710,901710,7300100730100.0,90171000306,452.0,PK-05,2.0,452,October Count Day,22045,345,22390,9964340,155940,10120280,28099.51444,5935504,0,0,13132,8913,22045,9964340,10120280,1,0,1,0,0,0,0
CT,2018-2019,570011,571111,Greenwich School District,Parkway School,901710,901710,7300100730100.0,90171000107,251.0,PK-05,2.0,251,October Count Day,24295,345,24640,6098045,86595,6184640,30349.51444,3860837,0,0,15382,8913,24295,6098045,6184640,1,0,1,0,0,0,0
CT,2018-2019,570011,571011,Greenwich School District,Riverside School,901710,901710,7300100730100.0,90171000308,484.0,KG-05,2.0,484,October Count Day,19272,345,19617,9327648,166980,9494628,25326.51444,5013827,0,0,10359,8913,19272,9327648,9494628,1,0,1,0,0,0,0
CT,2018-2019,570011,575311,Greenwich School District,Western Middle School,901710,901710,7300100730100.0,90171000309,638.0,06-08,3.0,638,October Count Day,21243,345,21588,13553034,220110,13773144,27297.51444,7866619,0,0,12330,8913,21243,13553034,13773144,1,0,1,0,0,0,0
CT,2018-2019,580011,580111,Griswold School District,Griswold Alternative School,901740,901740,7300600530100.0,90174001721,14.0,08-12,4.0,14,October Count Day,49038,3,49067,686532,42,686574,52137.09405,604595,0,25,43185,5878,49063,686882,686924,1,0,1,0,0,0,0
CT,2018-2019,580011,580311,Griswold School District,Griswold Elementary School,901740,901740,7300600530100.0,90174000310,695.0,PK-04,2.0,695,October Count Day,13113,1809,14948,9113535,1257255,10370790,18018.09405,6301110,0,25,7260,5878,13138,9130910,10388165,1,0,1,0,0,0,0
CT,2018-2019,580011,586211,Griswold School District,Griswold High School,901740,901740,7300600530100.0,90174000311,520.0,09-12,4.0,520,October Count Day,16849,335,17209,8761480,174200,8935680,20279.09405,5890471,0,25,10996,5878,16874,8774480,8948680,1,0,1,0,0,0,0
CT,2018-2019,580011,585111,Griswold School District,Griswold Middle School,901740,901740,7300600530100.0,90174000019,536.0,05-08,3.0,536,October Count Day,13970,245,14240,7487920,131320,7619240,17310.09405,4480068,0,25,8117,5878,13995,7501320,7632640,1,0,1,0,0,0,0
CT,2018-2019,590011,595311,Groton School District,Carl C. Cutler Middle School,901770,901770,7300600630100.0,90177000312,493.0,06-08,3.0,494,October Count Day,16899,427,17326,8348106,210938,8559044,20682.5415,7302932,0,0,14356,2543,16899,8348106,8559044,1,0,1,0,0,0,0
CT,2018-2019,590011,592011,Groton School District,Catherine Kolnaski Magnet School,901770,901770,7300600630100.0,90177001494,430.0,PK-05,2.0,430,October Count Day,15237,943,16180,6551910,405490,6957400,19536.5415,5863928,0,0,12694,2543,15237,6551910,6957400,1,0,1,0,0,0,0
CT,2018-2019,590011,591811,Groton School District,Charles Barnum School,901770,901770,7300600630100.0,90177000313,368.0,KG-05,2.0,368,October Count Day,15252,353,15605,5612736,129904,5742640,18961.5415,4806834,0,0,12709,2543,15252,5612736,5742640,1,0,1,0,0,0,0
CT,2018-2019,590011,590311,Groton School District,Claude Chester School,901770,901770,7300600630100.0,90177000314,334.0,PK-05,2.0,334,October Count Day,17717,1256,18973,5917478,419504,6336982,22329.5415,5487604,0,0,15174,2543,17717,5917478,6336982,1,0,1,0,0,0,0
CT,2018-2019,590011,591111,Groton School District,Groton Middle School,901770,901770,7300600630100.0,90177001938,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
CT,2018-2019,590011,591711,Groton School District,Mary Morrisson School,901770,901770,7300600630100.0,90177000321,385.0,PK-05,2.0,385,October Count Day,15571,382,15953,5994835,147070,6141905,19309.5415,5162718,0,0,13028,2543,15571,5994835,6141905,1,0,1,0,0,0,0
CT,2018-2019,590011,591911,Groton School District,Northeast Academy Elementary School,901770,901770,7300600630100.0,90177001488,411.0,KG-05,2.0,411,October Count Day,15258,249,15507,6271038,102339,6373377,18863.5415,5328333,0,0,12715,2543,15258,6271038,6373377,1,0,1,0,0,0,0
CT,2018-2019,590011,596111,Groton School District,Robert E. Fitch High School,901770,901770,7300600630100.0,90177000318,1036.0,09-12,4.0,1036,October Count Day,18279,376,18655,18937044,389536,19326580,22011.5415,16692430,0,0,15736,2543,18279,18937044,19326580,1,0,1,0,0,0,0
CT,2018-2019,590011,590111,Groton School District,S. B. Butler School,901770,901770,7300600630100.0,90177000325,318.0,PK-05,2.0,318,October Count Day,18755,579,19334,5964090,184122,6148212,22690.5415,5339511,0,0,16212,2543,18755,5964090,6148212,1,0,1,0,0,0,0
CT,2018-2019,590011,595211,Groton School District,West Side Middle School,901770,901770,7300600630100.0,90177000326,476.0,06-08,3.0,476,October Count Day,18473,895,19368,8793148,426020,9219168,22724.5415,8008887,0,0,15930,2543,18473,8793148,9219168,1,0,1,0,0,0,0
CT,2018-2019,600011,600711,Guilford School District,A. Baldwin Middle School,901800,901800,7300500630100.0,90180000328,502.0,05-06,2.0,502,October Count Day,16421,258,16710,8243342,129516,8372858,19691.44637,6968190,0,31,13635,2817,16452,8258904,8388420,1,0,1,0,0,0,0
CT,2018-2019,600011,600611,Guilford School District,A. W. Cox School,901800,901800,7300500630100.0,90180000329,266.0,KG-04,2.0,266,October Count Day,17308,449,17787,4603928,119434,4723362,20768.44637,3978918,0,31,14522,2817,17339,4612174,4731608,1,0,1,0,0,0,0
CT,2018-2019,600011,600411,Guilford School District,Calvin Leete School,901800,901800,7300500630100.0,90180000330,248.0,KG-04,2.0,248,October Count Day,17671,449,18151,4382408,111352,4493760,21132.44637,3799766,0,31,14885,2817,17702,4390096,4501448,1,0,1,0,0,0,0
CT,2018-2019,600011,605111,Guilford School District,E. C. Adams Middle School,901800,901800,7300500630100.0,90180000331,579.0,07-08,3.0,579,October Count Day,17649,258,17938,10218771,149382,10368153,20919.44637,8748014,0,31,14863,2817,17680,10236720,10386102,1,0,1,0,0,0,0
CT,2018-2019,600011,606111,Guilford School District,Guilford High School,901800,901800,7300500630100.0,90180000332,1095.0,08-12,4.0,1095,October Count Day,17924,258,18213,19626780,282510,19909290,21194.44637,16845290,0,31,15138,2817,17955,19660725,19943235,1,0,1,0,0,0,0
CT,2018-2019,600011,600211,Guilford School District,Guilford Lakes School,901800,901800,7300500630100.0,90180000333,310.0,PK-04,2.0,310,October Count Day,17161,449,17641,5319910,139190,5459100,20622.44637,4591742,0,31,14375,2817,17192,5329520,5468710,1,0,1,0,0,0,0
CT,2018-2019,600011,600311,Guilford School District,Melissa Jones School,901800,901800,7300500630100.0,90180000334,291.0,KG-04,2.0,291,October Count Day,16058,449,16537,4672878,130659,4803537,19518.44637,3989153,0,31,13272,2817,16089,4681899,4812558,1,0,1,0,0,0,0
CT,2018-2019,620011,621211,Hamden School District,Bear Path School,901860,901860,7300500730100.0,90186000336,421.0,KG-06,2.0,421,October Count Day,19282,517,19810,8117722,217657,8335379,24916.76274,5722183,0,11,13239,6054,19293,8122353,8340010,1,0,1,0,0,0,0
CT,2018-2019,620011,620211,Hamden School District,Church Street School,901860,901860,7300500730100.0,90186000337,283.0,PK-06,2.0,283,October Count Day,23363,2443,25816,6611729,691369,7303098,30922.76274,5546429,0,11,17320,6054,23374,6614842,7306211,1,0,1,0,0,0,0
CT,2018-2019,620011,620311,Hamden School District,Dunbar Hill School,901860,901860,7300500730100.0,90186000338,271.0,PK-06,2.0,271,October Count Day,20346,586,20942,5513766,158806,5672572,26048.76274,3990407,0,11,14303,6054,20357,5516747,5675553,1,0,1,0,0,0,0
CT,2018-2019,620011,626111,Hamden School District,Hamden High School,901860,901860,7300500730100.0,90186000339,1454.0,09-12,4.0,1454,October Count Day,22499,227,22737,32713546,330058,33043604,27843.76274,24018985,0,11,16456,6054,22510,32729540,33059598,1,0,1,0,0,0,0
CT,2018-2019,620011,625211,Hamden School District,Hamden Middle School,901860,901860,7300500730100.0,90186000342,900.0,07-08,3.0,900,October Count Day,20833,237,21080,18749700,213300,18963000,26186.76274,13376471,0,11,14790,6054,20844,18759600,18972900,1,0,1,0,0,0,0
CT,2018-2019,620011,620411,Hamden School District,Helen Street School,901860,901860,7300500730100.0,90186000341,314.0,PK-06,2.0,314,October Count Day,18673,725,19488,5863322,227650,6090972,24594.76274,4166968,79,11,12709,6054,18763,5891582,6119232,1,0,1,0,0,0,0
CT,2018-2019,620011,621111,Hamden School District,Ridge Hill School,901860,901860,7300500730100.0,90186000345,305.0,KG-06,2.0,305,October Count Day,19512,851,20453,5951160,259555,6210715,25559.76274,4341683,79,11,13548,6054,19602,5978610,6238165,1,0,1,0,0,0,0
CT,2018-2019,620011,620111,Hamden School District,Shepherd Glen School,901860,901860,7300500730100.0,90186000346,297.0,KG-06,2.0,297,October Count Day,20130,680,20820,5978610,201960,6180570,25926.76274,4336904,0,11,14087,6054,20141,5981877,6183837,1,0,1,0,0,0,0
CT,2018-2019,620011,621011,Hamden School District,Spring Glen School,901860,901860,7300500730100.0,90186000348,441.0,KG-06,2.0,441,October Count Day,16446,164,16621,7252686,72324,7325010,21727.76274,4587771,0,11,10403,6054,16457,7257537,7329861,1,0,1,0,0,0,0
CT,2018-2019,620011,621411,Hamden School District,West Woods School,901860,901860,7300500730100.0,90186000349,341.0,KG-06,2.0,341,October Count Day,19416,418,19845,6620856,142538,6763394,24951.76274,4646916,0,11,13373,6054,19427,6624607,6767145,1,0,1,0,0,0,0
CT,2018-2019,630011,630111,Hampton School District,Hampton Elementary School,901890,901890,7300800630100.0,90189000351,93.0,PK-06,2.0,93,October Count Day,23951,706,24673,2227443,65658,2293101,28209.54839,1919670,16,0,19935,4032,23967,2228931,2294589,1,0,1,0,0,0,0
CT,2018-2019,640011,642811,Hartford School District,Betances Learning Lab Magnet School,901920,901920,7200200230100.0,90192001192,391.0,PK-04,2.0,391,October Count Day,13985,1329,16398,5468135,519639,5987774,20327.46181,4180230,844,240,9823,5246,15069,5891979,6411618,1,0,1,0,0,0,0
CT,2018-2019,640011,643811,Hartford School District,Betances STEM Magnet School,901920,901920,7200200230100.0,90192001616,307.0,05-08,3.0,308,October Count Day,13356,1273,15589,4113648,392084,4505732,19518.46181,3043624,720,240,9070,5246,14316,4409328,4801412,1,0,1,0,0,0,0
CT,2018-2019,640011,643511,Hartford School District,"Breakthrough Magnet School, North",901920,901920,7200200230100.0,90192001534,296.0,PK-05,2.0,296,October Count Day,15327,910,16759,4536792,269360,4806152,20688.46181,3271392,282,240,10603,5246,15849,4691304,4960664,1,0,1,0,0,0,0
CT,2018-2019,640011,643311,Hartford School District,"Breakthrough Magnet School, South",901920,901920,7200200230100.0,90192001369,350.0,PK-08,3.0,350,October Count Day,14786,1218,17171,5175100,426300,5601400,21100.46181,4012347,927,240,10707,5246,15953,5583550,6009850,1,0,1,0,0,0,0
CT,2018-2019,640011,647111,Hartford School District,Bulkeley High School,901920,901920,7200200230100.0,90192001572,680.0,09-12,4.0,680,October Count Day,16274,1370,17975,11066320,931600,11997920,21904.46181,8341992,90,240,11358,5246,16604,11290720,12222320,1,0,1,0,0,0,0
CT,2018-2019,640011,640611,Hartford School District,Burns Latino Studies Academy,901920,901920,7200200230100.0,90192000357,467.0,PK-05,2.0,467,October Count Day,16322,1186,17840,7622374,553862,8176236,21769.46181,5666230,92,240,11408,5246,16654,7777418,8331280,1,0,1,0,0,0,0
CT,2018-2019,640011,642311,Hartford School District,Burr Middle School,901920,901920,7200200230100.0,90192000358,546.0,KG-08,3.0,546,October Count Day,16626,1927,18882,9077796,1052142,10129938,22811.46181,7193640,89,240,11709,5246,16955,9257430,10309572,1,0,1,0,0,0,0
CT,2018-2019,640011,643911,Hartford School District,Capital Community College Magnet Academy,901920,901920,7200200230100.0,90192001650,,,,11,October Count Day,21430,2461,24262,235730,27071,262801,28191.46181,204101,131,240,16555,5246,21801,239811,266882,1,0,1,0,0,0,0
CT,2018-2019,640011,646911,Hartford School District,Capital Preparatory Magnet School,901920,901920,7200200230100.0,90192001435,523.0,PK-12,4.0,523,October Count Day,15744,1108,17955,8234112,579484,8813596,21884.46181,6405724,863,240,11601,5246,16847,8810981,9390465,1,0,1,0,0,0,0
CT,2018-2019,640011,646411,Hartford School District,Classical Magnet School,901920,901920,7200200230100.0,90192001478,532.0,06-12,4.0,533,October Count Day,16202,762,17834,8635666,406146,9041812,21763.46181,6463599,630,240,11826,5246,17072,9099376,9505522,1,0,1,0,0,0,0
CT,2018-2019,640011,646011,Hartford School District,Culinary Arts Academy at Weaver High School,901920,901920,7200200230100.0,90192001522,,,,24,October Count Day,32473,4345,37218,779352,104280,883632,41147.46181,756270,160,240,27627,5246,32873,788952,893232,1,0,1,0,0,0,0
CT,2018-2019,640011,640711,Hartford School District,Dwight-Bellizzi Dual Language Academy,901920,901920,7200200230100.0,90192000360,596.0,PK-08,3.0,596,October Count Day,14810,1842,16977,8826760,1097832,9924592,20906.46181,6717089,85,240,9889,5246,15135,9020460,10118292,1,0,1,0,0,0,0
CT,2018-2019,640011,640911,Hartford School District,Environmental Sciences Magnet at Hooker School,901920,901920,7200200230100.0,90192000366,607.0,PK-08,3.0,607,October Count Day,13465,788,15028,8173255,478316,8651571,18957.46181,5657562,535,240,8994,5246,14240,8643680,9121996,1,0,1,0,0,0,0
CT,2018-2019,640011,643211,Hartford School District,Expeditionary Learning Academy at Moylan School,901920,901920,7200200230100.0,90192000636,551.0,PK-05,2.0,551,October Count Day,15732,913,16978,8668332,503063,9171395,20907.46181,6210553,93,240,10819,5246,16065,8851815,9354878,1,0,1,0,0,0,0
CT,2018-2019,640011,643611,Hartford School District,Global Communications Academy,901920,901920,7200200230100.0,90192001535,599.0,KG-12,4.0,599,October Count Day,15177,777,16280,9091023,465423,9556446,20209.46181,6333176,85,240,10256,5246,15502,9285698,9751121,1,0,1,0,0,0,0
CT,2018-2019,640011,647911,Hartford School District,Great Path Academy at MCC,901920,901920,7200200230100.0,90192001403,326.0,09-12,4.0,326,October Count Day,15701,698,17967,5118526,227548,5346074,21896.46181,3996735,1328,240,12023,5246,17269,5629694,5857242,1,0,1,0,0,0,0
CT,2018-2019,640011,645411,Hartford School District,Hartford Magnet Trinity College Academy,901920,901920,7200200230100.0,90192001295,1057.0,06-12,4.0,1057,October Count Day,15488,715,17206,16370816,755755,17126571,21135.46181,12154218,763,240,11245,5246,16491,17430987,18186742,1,0,1,0,0,0,0
CT,2018-2019,640011,641311,Hartford School District,Hartford PreKindergarten Magnet School,901920,901920,7200200230100.0,90192001643,151.0,PK-PK,1.0,151,October Count Day,14914,649,16586,2252014,97999,2350013,20515.46181,1642780,783,240,10691,5246,15937,2406487,2504486,1,0,1,0,0,0,0
CT,2018-2019,640011,646211,Hartford School District,Hartford Public High School,901920,901920,7200200230100.0,90192001925,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
CT,2018-2019,640011,647611,Hartford School District,"High School, Inc.",901920,901920,7200200230100.0,90192001552,,,,190,October Count Day,16260,1295,18336,3089400,246050,3335450,22265.46181,2399557,541,240,11795,5246,17041,3237790,3483840,1,0,1,0,0,0,0
CT,2018-2019,640011,647211,Hartford School District,HPHS Engineering and Green Technology Academy,901920,901920,7200200230100.0,90192001574,,,,370,October Count Day,15785,1158,17274,5840450,428460,6268910,21203.46181,4279793,91,240,10870,5246,16116,5962920,6391380,1,0,1,0,0,0,0
CT,2018-2019,640011,647411,Hartford School District,HPHS Law and Government Academy,901920,901920,7200200230100.0,90192001576,,,,324,October Count Day,17954,2760,21239,5817096,894240,6711336,25168.46181,5032479,285,240,13233,5246,18479,5987196,6881436,1,0,1,0,0,0,0
