state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MD,enrollmetric,pp_stloc_raw_MD,pp_fed_raw_MD,pp_total_raw_MD,schoolstloc_raw_MD,schoolfed_raw_MD,schooltot_raw_MD,pp_total_norm_NERDS,pp_site_stloc_difference_MD,pp_site_fed_difference_MD,pp_site_difference_MD,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MD,2018-2019,6,510,Carroll,Century High,2400210,2400210,21100700630100.0,240021001161.0,1128.0,09-12,4.0,1128,September Count Day,12095,377,12472,13643160,425256,14068416,13145.79904,11265,351,11617,1,0,1,0,0,0,0
MD,2018-2019,6,715,Carroll,Cranberry Station Elementary,2400210,2400210,21100700630100.0,240021001105.0,518.0,PK-05,2.0,518,September Count Day,12795,261,13056,6627810,135198,6763008,13729.79904,11965,235,12201,1,0,1,0,0,0,0
MD,2018-2019,6,726,Carroll,Crossroads Middle School,2400210,2400210,21100700630100.0,240021001694.0,5.0,06-08,3.0,,September Count Day,90853,1360,92213,,,,92886.79904,90023,1334,91358,1,0,1,0,0,0,0
MD,2018-2019,6,603,Carroll,Ebb Valley Elementary,2400210,2400210,21100700630100.0,240021001652.0,522.0,PK-05,2.0,522,September Count Day,12724,404,13128,6641928,210888,6852816,13801.79904,11894,378,12273,1,0,1,0,0,0,0
MD,2018-2019,6,501,Carroll,Eldersburg Elementary,2400210,2400210,21100700630100.0,240021000531.0,437.0,PK-05,2.0,437,September Count Day,13884,371,14255,6067308,162127,6229435,14928.79904,13054,345,13400,1,0,1,0,0,0,0
MD,2018-2019,6,1201,Carroll,Elmer A. Wolfe Elementary,2400210,2400210,21100700630100.0,240021000532.0,415.0,PK-05,2.0,415,September Count Day,14407,1940,16347,5978905,805100,6784005,17020.79904,13577,1914,15492,1,0,1,0,0,0,0
MD,2018-2019,6,903,Carroll,Flexible Student Support,2400210,2400210,21100700630100.0,240021001350.0,24.0,09-12,4.0,24,September Count Day,7184,82,7267,172416,1968,174408,7940.799043,6354,56,6412,1,0,1,0,0,0,0
MD,2018-2019,6,202,Carroll,Francis Scott Key High,2400210,2400210,21100700630100.0,240021000533.0,929.0,09-12,4.0,929,September Count Day,12948,394,13342,12028692,366026,12394718,14015.79904,12118,368,12487,1,0,1,0,0,0,0
MD,2018-2019,6,505,Carroll,Freedom District Elementary,2400210,2400210,21100700630100.0,240021000534.0,540.0,KG-05,2.0,540,September Count Day,11443,372,11815,6179220,200880,6380100,12488.79904,10613,346,10960,1,0,1,0,0,0,0
MD,2018-2019,6,714,Carroll,Friendship Valley Elementary,2400210,2400210,21100700630100.0,240021000052.0,493.0,KG-05,2.0,493,September Count Day,12575,449,13024,6199475,221357,6420832,13697.79904,11745,423,12169,1,0,1,0,0,0,0
MD,2018-2019,6,716,Carroll,Gateway School,2400210,2400210,21100700630100.0,240021001548.0,69.0,09-12,4.0,69,September Count Day,47306,628,47934,3264114,43332,3307446,48607.79904,46476,602,47079,1,0,1,0,0,0,0
MD,2018-2019,6,804,Carroll,Hampstead Elementary,2400210,2400210,21100700630100.0,240021000535.0,386.0,PK-05,2.0,386,September Count Day,18011,551,18562,6952246,212686,7164932,19235.79904,17181,525,17707,1,0,1,0,0,0,0
MD,2018-2019,6,507,Carroll,Liberty High,2400210,2400210,21100700630100.0,240021001394.0,1049.0,09-12,4.0,1049,September Count Day,12065,322,12387,12656185,337778,12993963,13060.79904,11235,296,11532,1,0,1,0,0,0,0
MD,2018-2019,6,503,Carroll,Linton Springs Elementary,2400210,2400210,21100700630100.0,240021000977.0,620.0,PK-05,2.0,620,September Count Day,11779,221,12000,7302980,137020,7440000,12673.79904,10949,195,11145,1,0,1,0,0,0,0
MD,2018-2019,6,601,Carroll,Manchester Elementary,2400210,2400210,21100700630100.0,240021000536.0,644.0,PK-05,2.0,644,September Count Day,11796,500,12296,7596624,322000,7918624,12969.79904,10966,474,11441,1,0,1,0,0,0,0
MD,2018-2019,6,602,Carroll,Manchester Valley High,2400210,2400210,21100700630100.0,240021001672.0,1304.0,09-12,4.0,1304,September Count Day,12099,530,12629,15777096,691120,16468216,13302.79904,11269,504,11774,1,0,1,0,0,0,0
MD,2018-2019,6,406,Carroll,Mechanicsville Elementary,2400210,2400210,21100700630100.0,240021000537.0,495.0,PK-05,2.0,495,September Count Day,12225,450,12675,6051375,222750,6274125,13348.79904,11395,424,11820,1,0,1,0,0,0,0
MD,2018-2019,6,1305,Carroll,Mount Airy Elementary,2400210,2400210,21100700630100.0,240021000538.0,465.0,03-05,2.0,465,September Count Day,11353,561,11914,5279145,260865,5540010,12587.79904,10523,535,11059,1,0,1,0,0,0,0
MD,2018-2019,6,1306,Carroll,Mount Airy Middle,2400210,2400210,21100700630100.0,240021000539.0,697.0,06-08,3.0,697,September Count Day,11167,678,11845,7783399,472566,8255965,12518.79904,10337,652,10990,1,0,1,0,0,0,0
MD,2018-2019,6,801,Carroll,North Carroll Middle,2400210,2400210,21100700630100.0,240021000542.0,631.0,06-08,3.0,631,September Count Day,11627,446,12073,7336637,281426,7618063,12746.79904,10797,420,11218,1,0,1,0,0,0,0
MD,2018-2019,6,105,Carroll,Northwest Middle,2400210,2400210,21100700630100.0,240021000543.0,689.0,06-08,3.0,689,September Count Day,12152,444,12597,8372728,305916,8679333,13270.79904,11322,418,11742,1,0,1,0,0,0,0
MD,2018-2019,6,508,Carroll,Oklahoma Road Middle,2400210,2400210,21100700630100.0,240021000835.0,742.0,06-08,3.0,742,September Count Day,11058,405,11462,8205036,300510,8504804,12135.79904,10228,379,10607,1,0,1,0,0,0,0
MD,2018-2019,6,1304,Carroll,Parr's Ridge Elementary,2400210,2400210,21100700630100.0,240021001414.0,475.0,PK-02,2.0,475,September Count Day,12470,345,12815,5923250,163875,6087125,13488.79904,11640,319,11960,1,0,1,0,0,0,0
MD,2018-2019,6,509,Carroll,Piney Ridge Elementary,2400210,2400210,21100700630100.0,240021090466.0,515.0,PK-05,2.0,515,September Count Day,12424,232,12655,6398360,119480,6517325,13328.79904,11594,206,11800,1,0,1,0,0,0,0
MD,2018-2019,6,717,Carroll,Post Secondary Program,2400210,2400210,21100700630100.0,240021001348.0,41.0,12-12,4.0,41,September Count Day,4653,416,5069,190773,17056,207829,5742.799043,3823,390,4214,1,0,1,0,0,0,0
MD,2018-2019,6,718,Carroll,PRIDE School,2400210,2400210,21100700630100.0,240021001349.0,9.0,01-05,2.0,,September Count Day,16886,859,17746,,,,18419.79904,16056,833,16891,1,0,1,0,0,0,0
MD,2018-2019,6,711,Carroll,Robert Moton Elementary,2400210,2400210,21100700630100.0,240021000544.0,403.0,PK-05,2.0,403,September Count Day,22486,2747,25233,9061858,1107041,10168899,25906.79904,21656,2721,24378,1,0,1,0,0,0,0
MD,2018-2019,6,204,Carroll,Runnymede Elementary,2400210,2400210,21100700630100.0,240021000368.0,618.0,PK-05,2.0,618,September Count Day,12947,657,13604,8001246,406026,8407272,14277.79904,12117,631,12749,1,0,1,0,0,0,0
MD,2018-2019,6,404,Carroll,Sandymount Elementary,2400210,2400210,21100700630100.0,240021000545.0,459.0,PK-05,2.0,459,September Count Day,12857,400,13257,5901363,183600,6084963,13930.79904,12027,374,12402,1,0,1,0,0,0,0
MD,2018-2019,6,807,Carroll,Shiloh Middle,2400210,2400210,21100700630100.0,240021002947.0,659.0,06-08,3.0,659,September Count Day,13238,484,13721,8723842,318956,9042139,14394.79904,12408,458,12866,1,0,1,0,0,0,0
MD,2018-2019,6,1401,Carroll,South Carroll High,2400210,2400210,21100700630100.0,240021000546.0,1031.0,09-12,4.0,1031,September Count Day,12796,359,13155,13192676,370129,13562805,13828.79904,11966,333,12300,1,0,1,0,0,0,0
MD,2018-2019,6,806,Carroll,Spring Garden Elementary,2400210,2400210,21100700630100.0,240021090467.0,434.0,PK-05,2.0,434,September Count Day,14988,338,15325,6504792,146692,6651050,15998.79904,14158,312,14470,1,0,1,0,0,0,0
MD,2018-2019,6,504,Carroll,Sykesville Middle,2400210,2400210,21100700630100.0,240021000547.0,792.0,06-08,3.0,792,September Count Day,10597,538,11134,8392824,426096,8818128,11807.79904,9767,512,10279,1,0,1,0,0,0,0
MD,2018-2019,6,103,Carroll,Taneytown Elementary,2400210,2400210,21100700630100.0,240021000548.0,385.0,PK-05,2.0,385,September Count Day,15797,2393,18190,6081845,921305,7003150,18863.79904,14967,2367,17335,1,0,1,0,0,0,0
MD,2018-2019,6,701,Carroll,Westminster East Middle,2400210,2400210,21100700630100.0,240021000550.0,717.0,06-08,3.0,717,September Count Day,12658,371,13030,9075786,266007,9342510,13703.79904,11828,345,12175,1,0,1,0,0,0,0
MD,2018-2019,6,710,Carroll,Westminster Elementary,2400210,2400210,21100700630100.0,240021000551.0,535.0,PK-05,2.0,535,September Count Day,12633,444,13077,6758655,237540,6996195,13750.79904,11803,418,12222,1,0,1,0,0,0,0
MD,2018-2019,6,707,Carroll,Westminster High,2400210,2400210,21100700630100.0,240021000552.0,1540.0,09-12,4.0,1540,September Count Day,13061,452,13513,20113940,696080,20810020,14186.79904,12231,426,12658,1,0,1,0,0,0,0
MD,2018-2019,6,703,Carroll,Westminster West Middle,2400210,2400210,21100700630100.0,240021000553.0,927.0,06-08,3.0,927,September Count Day,11705,568,12272,10850535,526536,11376144,12945.79904,10875,542,11417,1,0,1,0,0,0,0
MD,2018-2019,6,705,Carroll,William Winchester Elementary,2400210,2400210,21100700630100.0,240021000554.0,546.0,PK-05,2.0,546,September Count Day,12228,563,12791,6676488,307398,6983886,13464.79904,11398,537,11936,1,0,1,0,0,0,0
MD,2018-2019,6,906,Carroll,Winfield Elementary,2400210,2400210,21100700630100.0,240021000555.0,583.0,PK-05,2.0,583,September Count Day,15311,780,16091,8926313,454740,9381053,16764.79904,14481,754,15236,1,0,1,0,0,0,0
MD,2018-2019,6,704,Carroll,Winters Mill High,2400210,2400210,21100700630100.0,240021001185.0,1126.0,09-12,4.0,1126,September Count Day,12722,620,13342,14324972,698120,15023092,14015.79904,11892,594,12487,1,0,1,0,0,0,0
MD,2018-2019,7,704,Cecil,Bainbridge Elementary,2400240,2400240,21100800730100.0,240024000556.0,287.0,PK-05,2.0,287,September Count Day,16257,1641,17898,4665759,470967,5136726,18047.86078,15340,1603,16943,1,0,1,0,0,0,0
MD,2018-2019,7,510,Cecil,Bay View Elementary,2400240,2400240,21100800730100.0,240024000557.0,513.0,PK-05,2.0,513,September Count Day,12787,1608,14395,6559731,824904,7384635,14544.86078,11870,1570,13440,1,0,1,0,0,0,0
MD,2018-2019,7,204,Cecil,Bohemia Manor High,2400240,2400240,21100800730100.0,240024000558.0,670.0,09-12,4.0,670,September Count Day,14432,724,15156,9669440,485080,10154520,15305.86078,13515,686,14201,1,0,1,0,0,0,0
MD,2018-2019,7,206,Cecil,Bohemia Manor Middle,2400240,2400240,21100800730100.0,240024000791.0,499.0,06-08,3.0,499,September Count Day,11656,387,12043,5816344,193113,6009457,12192.86078,10739,349,11088,1,0,1,0,0,0,0
MD,2018-2019,7,904,Cecil,Calvert Elementary,2400240,2400240,21100800730100.0,240024000559.0,443.0,PK-05,2.0,443,September Count Day,11820,727,12547,5236260,322061,5558321,12696.86078,10903,689,11592,1,0,1,0,0,0,0
MD,2018-2019,7,511,Cecil,Cecil County School of Technology,2400240,2400240,21100800730100.0,240024000984.0,0.0,UG-UG,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,7,401,Cecil,Cecil Manor Elementary,2400240,2400240,21100800730100.0,240024000560.0,439.0,PK-05,2.0,439,September Count Day,14391,1950,16341,6317649,856050,7173699,16490.86078,13474,1912,15386,1,0,1,0,0,0,0
MD,2018-2019,7,104,Cecil,Cecilton Elementary,2400240,2400240,21100800730100.0,240024000562.0,285.0,PK-05,2.0,285,September Count Day,13534,1421,14955,3857190,404985,4262175,15104.86078,12617,1383,14000,1,0,1,0,0,0,0
MD,2018-2019,7,513,Cecil,Charlestown Elementary,2400240,2400240,21100800730100.0,240024000563.0,235.0,PK-05,2.0,235,September Count Day,15058,946,16004,3538630,222310,3760940,16153.86078,14141,908,15049,1,0,1,0,0,0,0
MD,2018-2019,7,313,Cecil,Cherry Hill Middle,2400240,2400240,21100800730100.0,240024000564.0,456.0,06-08,3.0,456,September Count Day,14741,876,15617,6721896,399456,7121352,15766.86078,13824,838,14662,1,0,1,0,0,0,0
MD,2018-2019,7,205,Cecil,Chesapeake City Elementary,2400240,2400240,21100800730100.0,240024000565.0,347.0,PK-05,2.0,347,September Count Day,12052,763,12815,4182044,264761,4446805,12964.86078,11135,725,11860,1,0,1,0,0,0,0
MD,2018-2019,7,801,Cecil,Conowingo Elementary,2400240,2400240,21100800730100.0,240024000566.0,462.0,PK-05,2.0,462,September Count Day,12133,1045,13178,5605446,482790,6088236,13327.86078,11216,1007,12223,1,0,1,0,0,0,0
MD,2018-2019,7,515,Cecil,Elk Neck Elementary,2400240,2400240,21100800730100.0,240024090468.0,440.0,PK-05,2.0,440,September Count Day,12015,764,12779,5286600,336160,5622760,12928.86078,11098,726,11824,1,0,1,0,0,0,0
MD,2018-2019,7,302,Cecil,Elkton High,2400240,2400240,21100800730100.0,240024000568.0,983.0,09-12,4.0,983,September Count Day,13631,852,14483,13399273,837516,14236789,14632.86078,12714,814,13528,1,0,1,0,0,0,0
MD,2018-2019,7,303,Cecil,Elkton Middle,2400240,2400240,21100800730100.0,240024000567.0,556.0,06-08,3.0,556,September Count Day,13479,1452,14931,7494324,807312,8301636,15080.86078,12562,1414,13976,1,0,1,0,0,0,0
MD,2018-2019,7,310,Cecil,Gilpin Manor Elementary,2400240,2400240,21100800730100.0,240024000569.0,404.0,PK-05,2.0,404,September Count Day,14471,2436,16907,5846284,984144,6830428,17056.86078,13554,2398,15952,1,0,1,0,0,0,0
MD,2018-2019,7,311,Cecil,Holly Hall Elementary,2400240,2400240,21100800730100.0,240024000570.0,470.0,PK-05,2.0,470,September Count Day,14483,2351,16834,6807010,1104970,7911980,16983.86078,13566,2313,15879,1,0,1,0,0,0,0
MD,2018-2019,7,317,Cecil,Kenmore Elementary,2400240,2400240,21100800730100.0,240024001491.0,309.0,PK-05,2.0,309,September Count Day,12621,1354,13975,3899889,418386,4318275,14124.86078,11704,1316,13020,1,0,1,0,0,0,0
MD,2018-2019,7,315,Cecil,Leeds Elementary,2400240,2400240,21100800730100.0,240024000572.0,378.0,PK-05,2.0,378,September Count Day,13117,1212,14329,4958226,458136,5416362,14478.86078,12200,1174,13374,1,0,1,0,0,0,0
MD,2018-2019,7,506,Cecil,North East Elementary,2400240,2400240,21100800730100.0,240024000573.0,548.0,PK-05,2.0,548,September Count Day,12828,1774,14602,7029744,972152,8001896,14751.86078,11911,1736,13647,1,0,1,0,0,0,0
MD,2018-2019,7,514,Cecil,North East High,2400240,2400240,21100800730100.0,240024000575.0,1029.0,09-12,4.0,1029,September Count Day,13268,689,13957,13652772,708981,14361753,14106.86078,12351,651,13002,1,0,1,0,0,0,0
MD,2018-2019,7,504,Cecil,North East Middle,2400240,2400240,21100800730100.0,240024000574.0,773.0,06-08,3.0,773,September Count Day,12190,830,13020,9422870,641590,10064460,13169.86078,11273,792,12065,1,0,1,0,0,0,0
MD,2018-2019,7,703,Cecil,Perryville Elementary,2400240,2400240,21100800730100.0,240024000576.0,394.0,PK-05,2.0,394,September Count Day,14160,1480,15640,5579040,583120,6162160,15789.86078,13243,1442,14685,1,0,1,0,0,0,0
MD,2018-2019,7,705,Cecil,Perryville High,2400240,2400240,21100800730100.0,240024000577.0,764.0,09-12,4.0,764,September Count Day,14675,696,15371,11211700,531744,11743444,15520.86078,13758,658,14416,1,0,1,0,0,0,0
MD,2018-2019,7,701,Cecil,Perryville Middle,2400240,2400240,21100800730100.0,240024000578.0,589.0,06-08,3.0,589,September Count Day,12759,692,13451,7515051,407588,7922639,13600.86078,11842,654,12496,1,0,1,0,0,0,0
MD,2018-2019,7,607,Cecil,Rising Sun Elementary,2400240,2400240,21100800730100.0,240024000579.0,719.0,PK-05,2.0,719,September Count Day,11584,978,12562,8328896,703182,9032078,12711.86078,10667,940,11607,1,0,1,0,0,0,0
MD,2018-2019,7,905,Cecil,Rising Sun High,2400240,2400240,21100800730100.0,240024090469.0,1122.0,09-12,4.0,1122,September Count Day,12737,546,13283,14290914,612612,14903526,13432.86078,11820,508,12328,1,0,1,0,0,0,0
MD,2018-2019,7,606,Cecil,Rising Sun Middle School,2400240,2400240,21100800730100.0,240024000580.0,684.0,06-08,3.0,684,September Count Day,11743,612,12355,8032212,418608,8450820,12504.86078,10826,574,11400,1,0,1,0,0,0,0
MD,2018-2019,7,316,Cecil,Thomson Estates Elementary,2400240,2400240,21100800730100.0,240024000581.0,509.0,PK-05,2.0,509,September Count Day,13041,2260,15301,6637869,1150340,7788209,15450.86078,12124,2222,14346,1,0,1,0,0,0,0
MD,2018-2019,8,612,Charles,Arthur Middleton Elementary School,2400270,2400270,21100900830100.0,240027000582.0,480.0,PK-05,2.0,480,September Count Day,14475,661,15137,6948000,317280,7265760,15387.18891,13621,618,14239,1,0,1,0,0,0,0
